access_date,Event_context,Component,Event_name,Description,Origin,matrik,KOD KURSUS
2020-09-07,Course: SSK3100-1: PENGATURCARAAN KOMPUTER I (COMPUTER PROGRAMMING I),System,Course viewed,The user with id '30348' viewed the course with id '3078'.,web,535120,SSE4356
2020-09-07,Course: SKR3306-1: PENGATURCARAAN C++ (C++ PROGRAMMING),System,User graded,The user with id '4162' updated the grade with id '748695' for the user with id '4162' for the grade item with id '27184'.,web,914019,SSK3102
2020-09-07,Course: SSK3101-6: PENGATURCARAAN KOMPUTER II (COMPUTER PROGRAMMING II),System,Course viewed,The user with id '13691' viewed the course with id '3088'.,web,304220,SSK4505
2020-09-07,Course: SKR3306-1: PENGATURCARAAN C++ (C++ PROGRAMMING),System,Course viewed,The user with id '4162' viewed the course with id '3022'.,web,914019,SKR4307
2020-09-07,Course: SSK3101-8: PENGATURCARAAN KOMPUTER II (COMPUTER PROGRAMMING II),System,Course viewed,The user with id '12673' viewed the course with id '3091'.,web,013820,SKM4212
2020-09-07,Course: SSK4617-2: AGEN KOMPUTERAN (COMPUTING AGENTS),System,Course viewed,The user with id '29468' viewed the course with id '4339'.,web,538018,SSK4602
2020-09-07,Course: SSK4617-2: AGEN KOMPUTERAN (COMPUTING AGENTS),System,Course viewed,The user with id '4140' viewed the course with id '4339'.,web,501919,SSE3150
2020-09-07,Course: SSK4407-2: ANALITIK BISNES (BUSINESS ANALYTICS),System,Course viewed,The user with id '13535' viewed the course with id '3115'.,web,861419,SSK3118
2020-09-07,Course: SSK4617-2: AGEN KOMPUTERAN (COMPUTING AGENTS),System,Course viewed,The user with id '4140' viewed the course with id '4339'.,web,501919,SSE4306
2020-09-07,Course: SKR3200-2: KOMUNIKASI DAN RANGKAIAN KOMPUTER (COMMUNICATION AND COMPUTER NETWORKS),System,Course viewed,The user with id '30348' viewed the course with id '3011'.,web,535120,SSK3100
2020-09-07,Course: SSK3100-1: PENGATURCARAAN KOMPUTER I (COMPUTER PROGRAMMING I),System,Course viewed,The user with id '30348' viewed the course with id '3078'.,web,535120,SSK4407
2020-09-07,Course: SSK3101-8: PENGATURCARAAN KOMPUTER II (COMPUTER PROGRAMMING II),System,Course viewed,The user with id '12673' viewed the course with id '3091'.,web,013820,SKR3307
2020-09-07,Course: SKR3308-1: PENGATURCARAAN SELARI DAN TERAGIH (PARALLEL AND DISTRIBUTED PROGRAMMING),System,Course viewed,The user with id '20014' viewed the course with id '3024'.,web,733519,SSE3150
2020-09-07,Course: SSK4407-2: ANALITIK BISNES (BUSINESS ANALYTICS),System,Course viewed,The user with id '13916' viewed the course with id '3115'.,web,744219,SSE3151
2020-09-07,Course: SSK4407-2: ANALITIK BISNES (BUSINESS ANALYTICS),System,Course viewed,The user with id '13916' viewed the course with id '3115'.,web,744219,SKR3308
2020-09-07,Course: SSK3100-2: PENGATURCARAAN KOMPUTER I(COMPUTER PROGRAMMING I),System,Course viewed,The user with id '30398' viewed the course with id '4061'.,web,774720,SIM4208
2020-09-07,Course: SKR3200-5: KOMUNIKASI DAN RANGKAIAN KOMPUTER (COMMUNICATION AND COMPUTER NETWORKS),System,Course viewed,The user with id '7305' viewed the course with id '3014'.,web,845020,SSE4351
2020-09-07,Course: SSK3101-13: PENGATURCARAAN KOMPUTER II (COMPUTER PROGRAMMING II),System,Course viewed,The user with id '17907' viewed the course with id '3083'.,web,568819,SSK4507
2020-09-07,Course: SKR3200-5: KOMUNIKASI DAN RANGKAIAN KOMPUTER (COMMUNICATION AND COMPUTER NETWORKS),System,Course viewed,The user with id '7305' viewed the course with id '3014'.,web,454820,SSE3305
2020-09-07,Course: SKR3200-2: KOMUNIKASI DAN RANGKAIAN KOMPUTER (COMMUNICATION AND COMPUTER NETWORKS),System,Course viewed,The user with id '30039' viewed the course with id '3011'.,web,114720,SSE4351
2020-09-07,Course: SSE4300-1: PENGURUSAN PROJEK PERISIAN (SOFTWARE PROJECT MANAGEMENT),System,Question created,The user with id '1322' created a question with the id of '25923' in the category with the id '3325'.,web,4925A0,SKR4301
2020-09-07,Course: SSK4407-2: ANALITIK BISNES (BUSINESS ANALYTICS),System,Course viewed,The user with id '13916' viewed the course with id '3115'.,web,744219,SSK4506
2020-09-07,Course: SKR5200-1: KESELAMATAN RANGKAIAN LANJUTAN (ADVANCED NETWORK SECURITY),System,Course viewed,The user with id '31658' viewed the course with id '3783'.,web,GS58043,SSE3151
2020-09-07,Course: SSK4403-1: PENTADBIRAN PANGKALAN DATA (DATABASE ADMINISTRATION),System,Course viewed,The user with id '4070' viewed the course with id '3113'.,web,754219,SIM3251
2020-09-07,Course: SKR4307-3: APLIKASI BERGERAK (MOBILE APPLICATIONS),System,Course viewed,The user with id '30182' viewed the course with id '3032'.,web,043919,SSE4351
2020-09-07,Course: SSK3101-8: PENGATURCARAAN KOMPUTER II (COMPUTER PROGRAMMING II),System,Course viewed,The user with id '13796' viewed the course with id '3091'.,web,812220,SSK4507
2020-09-07,Course: SSK4407-2: ANALITIK BISNES (BUSINESS ANALYTICS),System,Course viewed,The user with id '13916' viewed the course with id '3115'.,web,744219,SKR3201
2020-09-07,Course: SKR3200-5: KOMUNIKASI DAN RANGKAIAN KOMPUTER (COMMUNICATION AND COMPUTER NETWORKS),System,Course viewed,The user with id '7305' viewed the course with id '3014'.,web,454820,SSE4356
2020-09-07,Course: SSK4407-2: ANALITIK BISNES (BUSINESS ANALYTICS),System,Course viewed,The user with id '26870' viewed the course with id '3115'.,web,022719,SSK4602
2020-09-07,Course: SKR3200-5: KOMUNIKASI DAN RANGKAIAN KOMPUTER (COMMUNICATION AND COMPUTER NETWORKS),System,Course viewed,The user with id '7305' viewed the course with id '3014'.,web,845020,SKR3306
2020-09-07,Course: SSK3207-9: ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN(COMPUTER ORGANIZATION AND ASSEMBLY LANGUAGE),System,Course viewed,The user with id '2007' viewed the course with id '4129'.,web,343820,SKR3306
2020-09-07,Course: SSK4407-2: ANALITIK BISNES (BUSINESS ANALYTICS),System,Course viewed,The user with id '13916' viewed the course with id '3115'.,web,744219,SKR3201
2020-09-07,Course: SSK3101-8: PENGATURCARAAN KOMPUTER II (COMPUTER PROGRAMMING II),System,Course viewed,The user with id '12673' viewed the course with id '3091'.,web,013820,SSK4507
2020-09-07,Course: SKM4207-1: PEMAMPATAN DATA(DATA COMPRESSION),System,Course viewed,The user with id '977' viewed the course with id '4540'.,web,5818A0,SSK3101
2020-09-07,Course: SSK3101-8: PENGATURCARAAN KOMPUTER II (COMPUTER PROGRAMMING II),System,Course viewed,The user with id '12673' viewed the course with id '3091'.,web,013820,SSK4610
2020-09-07,Course: SKM4207-1: PEMAMPATAN DATA(DATA COMPRESSION),System,Course viewed,The user with id '977' viewed the course with id '4540'.,web,5818A0,SIM3251
2020-09-07,Course: SSK3313-4: SISTEM PENGOPERASIAN (OPERATING SYSTEM),System,Course viewed,The user with id '25008' viewed the course with id '3106'.,web,287119,SKR3504
2020-09-07,Course: SKR3200-2: KOMUNIKASI DAN RANGKAIAN KOMPUTER (COMMUNICATION AND COMPUTER NETWORKS),System,Course viewed,The user with id '770' viewed the course with id '3011'.,web,4323A0,SIM3251
2020-09-07,Course: SSK3207-9: ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN(COMPUTER ORGANIZATION AND ASSEMBLY LANGUAGE),System,User graded,The user with id '2007' updated the grade with id '754546' for the user with id '2007' for the grade item with id '27381'.,web,343820,SSE4306
2020-09-07,Course: SKR3200-2: KOMUNIKASI DAN RANGKAIAN KOMPUTER (COMMUNICATION AND COMPUTER NETWORKS),System,Course viewed,The user with id '26485' viewed the course with id '3011'.,web,842820,SSK4505
2020-09-07,Course: SKR3200-2: KOMUNIKASI DAN RANGKAIAN KOMPUTER (COMMUNICATION AND COMPUTER NETWORKS),System,Course viewed,The user with id '12564' viewed the course with id '3011'.,web,034220,SKR3504
2020-09-07,Course: SSK3101-13: PENGATURCARAAN KOMPUTER II (COMPUTER PROGRAMMING II),System,Course viewed,The user with id '26973' viewed the course with id '3083'.,web,207519,SSE4306
2020-09-07,Course: SKM4207-1: PEMAMPATAN DATA(DATA COMPRESSION),System,Course viewed,The user with id '977' viewed the course with id '4540'.,web,5818A0,SKR4301
2020-09-07,Course: SKM4207-1: PEMAMPATAN DATA(DATA COMPRESSION),System,Course viewed,The user with id '977' viewed the course with id '4540'.,web,5818A0,SKR3201
2020-09-07,Course: SKR3200-2: KOMUNIKASI DAN RANGKAIAN KOMPUTER (COMMUNICATION AND COMPUTER NETWORKS),System,Course viewed,The user with id '3532' viewed the course with id '3011'.,web,561520,SSK3003
2020-09-07,Course: SKM4207-1: PEMAMPATAN DATA(DATA COMPRESSION),System,Course viewed,The user with id '977' viewed the course with id '4540'.,web,5818A0,SKM4310
2020-09-07,Course: SKM4213-2: PEMPROSESAN IMEJ DIGITAL (DIGITAL IMAGE PROCESSING),System,Course viewed,The user with id '13514' viewed the course with id '2965'.,web,338319,SSK3102
2020-09-07,Course: SSK3207-8: ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN (COMPUTER ORGANIZATION AND ASSEMBLY LANGUAGE),System,Course viewed,The user with id '26135' viewed the course with id '3102'.,web,104719,SSK3207
2020-09-07,Course: SKR3200-2: KOMUNIKASI DAN RANGKAIAN KOMPUTER (COMMUNICATION AND COMPUTER NETWORKS),System,Course viewed,The user with id '12682' viewed the course with id '3011'.,web,601420,SIM3251
2020-09-07,Course: SKM4207-1: PEMAMPATAN DATA(DATA COMPRESSION),System,Course viewed,The user with id '977' viewed the course with id '4540'.,web,5818A0,SSK4610
2020-09-07,Course: SKM4213-1: PEMPROSESAN IMEJ DIGITAL (DIGITAL IMAGE PROCESSING),System,Course viewed,The user with id '2276' viewed the course with id '2964'.,web,491419,SSK4602
2020-09-07,Course: SKR3200-2: KOMUNIKASI DAN RANGKAIAN KOMPUTER (COMMUNICATION AND COMPUTER NETWORKS),System,Course viewed,The user with id '770' viewed the course with id '3011'.,web,4323A0,SSK4407
2020-09-07,Course: SKM4207-1: PEMAMPATAN DATA(DATA COMPRESSION),System,Course viewed,The user with id '977' viewed the course with id '4540'.,web,5818A0,SSK3118
2020-09-07,Course: SSK4407-2: ANALITIK BISNES (BUSINESS ANALYTICS),System,Course viewed,The user with id '4140' viewed the course with id '3115'.,web,501919,SSK4506
2020-09-07,Course: SKR3200-2: KOMUNIKASI DAN RANGKAIAN KOMPUTER (COMMUNICATION AND COMPUTER NETWORKS),System,Course viewed,The user with id '12022' viewed the course with id '3011'.,web,685020,SIM3251
2020-09-07,Course: SSK3003-2: STRUKTUR DISKRET (DISCRETE STRUCTURES),System,Course viewed,The user with id '6513' viewed the course with id '3077'.,web,905020,SSK4407
2020-09-07,Course: SSK3100-1: PENGATURCARAAN KOMPUTER I (COMPUTER PROGRAMMING I),System,Course viewed,The user with id '12022' viewed the course with id '3078'.,web,685020,SKM4212
2020-09-07,Course: SKM4207-1: PEMAMPATAN DATA(DATA COMPRESSION),System,Course viewed,The user with id '977' viewed the course with id '4540'.,web,5818A0,SSK4407
2020-09-07,Course: SKR3200-2: KOMUNIKASI DAN RANGKAIAN KOMPUTER (COMMUNICATION AND COMPUTER NETWORKS),System,Course viewed,The user with id '770' viewed the course with id '3011'.,web,4323A0,SSE4356
2020-09-07,Course: SKR3200-2: KOMUNIKASI DAN RANGKAIAN KOMPUTER (COMMUNICATION AND COMPUTER NETWORKS),System,Course viewed,The user with id '18789' viewed the course with id '3011'.,web,203520,SSK3118
2020-09-07,Course: SKR4307-1: APLIKASI BERGERAK (MOBILE APPLICATIONS),System,Course viewed,The user with id '21681' viewed the course with id '3030'.,web,194019,SSE4301
2020-09-07,Course: SKR3200-2: KOMUNIKASI DAN RANGKAIAN KOMPUTER (COMMUNICATION AND COMPUTER NETWORKS),System,Course viewed,The user with id '6513' viewed the course with id '3011'.,web,905020,SKR3307
2020-09-07,Course: SKR3200-2: KOMUNIKASI DAN RANGKAIAN KOMPUTER (COMMUNICATION AND COMPUTER NETWORKS),System,Course viewed,The user with id '18789' viewed the course with id '3011'.,web,203520,SKR4301
2020-09-07,Course: SSK4407-2: ANALITIK BISNES (BUSINESS ANALYTICS),System,Course viewed,The user with id '21681' viewed the course with id '3115'.,web,194019,SKM4201
2020-09-07,Course: SKR3200-2: KOMUNIKASI DAN RANGKAIAN KOMPUTER (COMMUNICATION AND COMPUTER NETWORKS),System,Course viewed,The user with id '12684' viewed the course with id '3011'.,web,383820,SKM4201
2020-09-07,Course: SKR3200-2: KOMUNIKASI DAN RANGKAIAN KOMPUTER (COMMUNICATION AND COMPUTER NETWORKS),System,Course viewed,The user with id '1409' viewed the course with id '3011'.,web,134920,SSK3100
2020-09-07,Course: SSK3100-1: PENGATURCARAAN KOMPUTER I (COMPUTER PROGRAMMING I),System,Course viewed,The user with id '1409' viewed the course with id '3078'.,web,134920,SSK4507
2020-09-07,Course: SKR3200-2: KOMUNIKASI DAN RANGKAIAN KOMPUTER (COMMUNICATION AND COMPUTER NETWORKS),System,Course viewed,The user with id '12114' viewed the course with id '3011'.,web,145120,SKR3306
2020-09-07,Course: SSK3207-4: ORGANISASI KOMPUTER DAN BAHASA HIMPUNAN (COMPUTER ORGANIZATION AND ASSEMBLY LANGUAGE),System,Course viewed,The user with id '12684' viewed the course with id '3098'.,web,383820,SKR3307
2020-09-07,Course: SKR3200-2: KOMUNIKASI DAN RANGKAIAN KOMPUTER (COMMUNICATION AND COMPUTER NETWORKS),System,Course viewed,The user with id '12684' viewed the course with id '3011'.,web,383820,SSE4301
2020-09-07,Course: SKM4301-1: DAPATAN SEMULA MAKLUMAT MULTIMEDIA (MULTIMEDIA INFORMATION RETRIEVAL),System,Course viewed,The user with id '23068' viewed the course with id '2967'.,web,637818,SKM4310
2020-09-07,Course: SKR3200-2: KOMUNIKASI DAN RANGKAIAN KOMPUTER (COMMUNICATION AND COMPUTER NETWORKS),System,Course viewed,The user with id '22284' viewed the course with id '3011'.,web,072820,SKM3203
2020-09-07,Course: SKR3200-2: KOMUNIKASI DAN RANGKAIAN KOMPUTER (COMMUNICATION AND COMPUTER NETWORKS),System,Course viewed,The user with id '13827' viewed the course with id '3011'.,web,363820,SKR4202
2020-09-07,Course: SKM4207-1: PEMAMPATAN DATA(DATA COMPRESSION),System,Course viewed,The user with id '977' viewed the course with id '4540'.,web,5818A0,SKR3305
2020-09-07,Course: SKR3200-2: KOMUNIKASI DAN RANGKAIAN KOMPUTER (COMMUNICATION AND COMPUTER NETWORKS),System,User graded,The user with id '12114' updated the grade with id '150708' for the user with id '12114' for the grade item with id '10741'.,web,145120,SSE4356
2020-09-07,Course: SKR3308-1: PENGATURCARAAN SELARI DAN TERAGIH (PARALLEL AND DISTRIBUTED PROGRAMMING),System,Course viewed,The user with id '14850' viewed the course with id '3024'.,web,151419,SKR4202
2020-09-07,Course: SKR3309-1: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Course viewed,The user with id '4026' viewed the course with id '3025'.,web,179619,SSK4617
2020-09-07,Course: SSK3101-8: PENGATURCARAAN KOMPUTER II (COMPUTER PROGRAMMING II),System,Course viewed,The user with id '26283' viewed the course with id '3091'.,web,910820,SKR3202
2020-09-07,Course: SSK4401-3: SISTEM PANGKALAN DATA (DATABASE SYSTEMS),System,Course viewed,The user with id '16364' viewed the course with id '3111'.,web,156518,SKR3305
2020-09-07,Course: SKM4207-1: PEMAMPATAN DATA(DATA COMPRESSION),System,Course viewed,The user with id '977' viewed the course with id '4540'.,web,5818A0,SSK3408
2020-09-07,Course: SKM4207-1: PEMAMPATAN DATA(DATA COMPRESSION),System,Course viewed,The user with id '977' viewed the course with id '4540'.,web,5818A0,SKR3307
2020-09-07,Course: SSK5980-1: SEMINAR DALAM SAINS KOMPUTER (SEMINAR IN COMPUTER SCIENCE),System,Course viewed,The user with id '2150' viewed the course with id '3847'.,web,GS55987,SSK4505
2020-09-07,Course: SSK5980-2: SEMINAR DALAM SAINS KOMPUTER (SEMINAR IN COMPUTER SCIENCE),System,Course viewed,The user with id '4398' viewed the course with id '3848'.,web,GS54031,SIM4208
2020-09-07,Course: SKM4207-1: PEMAMPATAN DATA(DATA COMPRESSION),System,Course viewed,The user with id '977' viewed the course with id '4540'.,web,5818A0,SSK3207
2020-09-07,Course: SKR3308-1: PENGATURCARAAN SELARI DAN TERAGIH (PARALLEL AND DISTRIBUTED PROGRAMMING),System,Course viewed,The user with id '30182' viewed the course with id '3024'.,web,043919,SKM4201
2020-09-07,Course: SSK4401-3: SISTEM PANGKALAN DATA (DATABASE SYSTEMS),System,Course viewed,The user with id '16364' viewed the course with id '3111'.,web,156518,SKR3306
2020-09-07,Course: SSK5980-2: SEMINAR DALAM SAINS KOMPUTER (SEMINAR IN COMPUTER SCIENCE),System,Course viewed,The user with id '4398' viewed the course with id '3848'.,web,GS54031,SKM4201
2020-09-07,Course: SKM4207-1: PEMAMPATAN DATA(DATA COMPRESSION),System,Course viewed,The user with id '977' viewed the course with id '4540'.,web,5818A0,SKM3203
2020-09-07,Course: SSK4401-3: SISTEM PANGKALAN DATA (DATABASE SYSTEMS),System,Course viewed,The user with id '16364' viewed the course with id '3111'.,web,156518,SKR4301
2020-09-07,Course: SKR4307-3: APLIKASI BERGERAK (MOBILE APPLICATIONS),System,Course viewed,The user with id '3990' viewed the course with id '3032'.,web,942419,SSE4301
2020-09-07,Course: SKR3200-2: KOMUNIKASI DAN RANGKAIAN KOMPUTER (COMMUNICATION AND COMPUTER NETWORKS),System,Course viewed,The user with id '13691' viewed the course with id '3011'.,web,304220,SKM3203
2020-09-07,Course: SKR4307-3: APLIKASI BERGERAK (MOBILE APPLICATIONS),System,User graded,The user with id '3990' updated the grade with id '754528' for the user with id '3990' for the grade item with id '27380'.,web,942419,SIM3251
2020-09-07,Course: SKR4307-3: APLIKASI BERGERAK (MOBILE APPLICATIONS),System,Course viewed,The user with id '3990' viewed the course with id '3032'.,web,942419,SSK3003
2020-09-07,Course: SKR3306-1: PENGATURCARAAN C++ (C++ PROGRAMMING),System,Course viewed,The user with id '14687' viewed the course with id '3022'.,web,492019,SSK4507
2020-09-07,Course: SKR4404-1: PENGKOMPUTERAN AWAN  (CLOUD COMPUTING),System,Course viewed,The user with id '30182' viewed the course with id '3033'.,web,043919,SSK4602
2020-09-07,Course: SKM4207-1: PEMAMPATAN DATA(DATA COMPRESSION),System,Course viewed,The user with id '977' viewed the course with id '4540'.,web,5818A0,SKR3504
2020-09-07,Course: SSE4300-1: PENGURUSAN PROJEK PERISIAN (SOFTWARE PROJECT MANAGEMENT),System,User graded,The user with id '3877' updated the grade with id '754570' for the user with id '3877' for the grade item with id '27382'.,web,764019,SSE3150
2020-09-07,Course: SKR3200-2: KOMUNIKASI DAN RANGKAIAN KOMPUTER (COMMUNICATION AND COMPUTER NETWORKS),System,Course viewed,The user with id '13691' viewed the course with id '3011'.,web,304220,SSE4356
2020-09-07,Course: SSE4300-1: PENGURUSAN PROJEK PERISIAN (SOFTWARE PROJECT MANAGEMENT),System,Course viewed,The user with id '3877' viewed the course with id '3064'.,web,764019,SSK4507
2020-09-07,Course: SKR3306-1: PENGATURCARAAN C++ (C++ PROGRAMMING),System,User graded,The user with id '14687' updated the grade with id '748699' for the user with id '14687' for the grade item with id '27184'.,web,492019,SSE3151
2020-09-07,Course: SSK3101-8: PENGATURCARAAN KOMPUTER II (COMPUTER PROGRAMMING II),System,Course viewed,The user with id '2249' viewed the course with id '3091'.,web,710420,SKM3203
2020-09-07,Course: SKR3309-1: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Course viewed,The user with id '4026' viewed the course with id '3025'.,web,179619,SSK4617
2020-09-07,Course: SSK3101-8: PENGATURCARAAN KOMPUTER II (COMPUTER PROGRAMMING II),System,Course viewed,The user with id '2249' viewed the course with id '3091'.,web,710420,SKR3307
2020-09-07,Course: SSK3101-4: PENGATURCARAAN KOMPUTER II (COMPUTER PROGRAMMING II),System,Course viewed,The user with id '20496' viewed the course with id '3086'.,web,620820,SKM3203
2020-09-07,Course: SSK3101-8: PENGATURCARAAN KOMPUTER II (COMPUTER PROGRAMMING II),System,Course viewed,The user with id '2249' viewed the course with id '3091'.,web,710420,SSK3207
2020-09-07,Course: SSK3101-8: PENGATURCARAAN KOMPUTER II (COMPUTER PROGRAMMING II),System,Course viewed,The user with id '2249' viewed the course with id '3091'.,web,710420,SKR3201
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Course viewed,The user with id '330' viewed the course with id '3026'.,web,5447A0,SKR4307
2020-09-07,Course: SKR3306-1: PENGATURCARAAN C++ (C++ PROGRAMMING),System,Course viewed,The user with id '25379' viewed the course with id '3022'.,web,063919,SKR4301
2020-09-07,Course: SKR3200-2: KOMUNIKASI DAN RANGKAIAN KOMPUTER (COMMUNICATION AND COMPUTER NETWORKS),System,Course viewed,The user with id '30039' viewed the course with id '3011'.,web,114720,SKR3202
2020-09-07,Course: SKR3306-1: PENGATURCARAAN C++ (C++ PROGRAMMING),System,Course viewed,The user with id '25379' viewed the course with id '3022'.,web,063919,SKR4301
2020-09-07,Course: SKM4213-2: PEMPROSESAN IMEJ DIGITAL (DIGITAL IMAGE PROCESSING),System,Course viewed,The user with id '13514' viewed the course with id '2965'.,web,338319,SIM3251
2020-09-07,Course: SSE5305-1: KEJURUTERAAN WEB (WEB ENGINEERING),System,Course viewed,The user with id '8707' viewed the course with id '3836'.,web,GS55594,SSE4356
2020-09-07,Course: SSK4505-1: KESELAMATAN SISTEM KOMPUTER (COMPUTER SYSTEM SECURITY),System,Course viewed,The user with id '20307' viewed the course with id '3116'.,web,532619,SKM4212
2020-09-07,Course: SKR3200-2: KOMUNIKASI DAN RANGKAIAN KOMPUTER (COMMUNICATION AND COMPUTER NETWORKS),System,Course viewed,The user with id '30039' viewed the course with id '3011'.,web,114720,SSK3102
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Course viewed,The user with id '330' viewed the course with id '3026'.,web,5447A0,SSK3101
2020-09-07,Course: SIM4207-3: ETIKA DALAM PENGKOMPUTERAN (ETHICS IN COMPUTING),System,Course viewed,The user with id '25379' viewed the course with id '2955'.,web,063919,SKR4202
2020-09-07,Course: SSK5090-1: KAEDAH PENYELIDIKAN DALAM SAINS KOMPUTER (RESEARCH METHODS IN COMPUTER SCIENCE),System,Course viewed,The user with id '6964' viewed the course with id '3839'.,web,GS56839,SKR3307
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Course viewed,The user with id '330' viewed the course with id '3026'.,web,5447A0,SSK4602
2020-09-07,Course: SKR3306-1: PENGATURCARAAN C++ (C++ PROGRAMMING),System,User graded,The user with id '25379' updated the grade with id '748714' for the user with id '25379' for the grade item with id '27184'.,web,063919,SSK4505
2020-09-07,Course: SSK5090-1: KAEDAH PENYELIDIKAN DALAM SAINS KOMPUTER (RESEARCH METHODS IN COMPUTER SCIENCE),System,Course viewed,The user with id '6964' viewed the course with id '3839'.,web,GS56839,SSK4507
2020-09-07,Course: SSK5090-1: KAEDAH PENYELIDIKAN DALAM SAINS KOMPUTER (RESEARCH METHODS IN COMPUTER SCIENCE),System,Course viewed,The user with id '6964' viewed the course with id '3839'.,web,GS56839,SKR3306
2020-09-07,Course: SSK5090-1: KAEDAH PENYELIDIKAN DALAM SAINS KOMPUTER (RESEARCH METHODS IN COMPUTER SCIENCE),System,Course viewed,The user with id '6964' viewed the course with id '3839'.,web,GS56839,SKM4212
2020-09-07,Course: SSK5090-1: KAEDAH PENYELIDIKAN DALAM SAINS KOMPUTER (RESEARCH METHODS IN COMPUTER SCIENCE),System,Course viewed,The user with id '6964' viewed the course with id '3839'.,web,GS56839,SKR3308
2020-09-07,Course: SSK5090-1: KAEDAH PENYELIDIKAN DALAM SAINS KOMPUTER (RESEARCH METHODS IN COMPUTER SCIENCE),System,Course viewed,The user with id '6964' viewed the course with id '3839'.,web,GS56839,SSK3102
2020-09-07,Course: SKR3308-1: PENGATURCARAAN SELARI DAN TERAGIH (PARALLEL AND DISTRIBUTED PROGRAMMING),System,Course viewed,The user with id '13738' viewed the course with id '3024'.,web,732219,SSK3207
2020-09-07,Course: SKR3306-1: PENGATURCARAAN C++ (C++ PROGRAMMING),System,Course viewed,The user with id '29092' viewed the course with id '3022'.,web,746219,SKM3203
2020-09-07,Course: SKM4201-1: KENYATAAN MAYA (VIRTUAL REALITY ),System,Course viewed,The user with id '12299' viewed the course with id '2963'.,web,512619,SSK3408
2020-09-07,Course: SKR3309-2: PROTOKOL RANGKAIAN (NETWORK PROTOCOLS),System,Course viewed,The user with id '29092' viewed the course with id '3026'.,web,746219,SSK3101
2020-09-07,Course: SKR3308-1: PENGATURCARAAN SELARI DAN TERAGIH (PARALLEL AND DISTRIBUTED PROGRAMMING),System,Course viewed,The user with id '25359' viewed the course with id '3024'.,web,904019,SKR3305
2020-09-07,Course: SIM4207-3: ETIKA DALAM PENGKOMPUTERAN (ETHICS IN COMPUTING),System,Course viewed,The user with id '25379' viewed the course with id '2955'.,web,063919,SSK4407
2020-09-07,Course: SKR3306-1: PENGATURCARAAN C++ (C++ PROGRAMMING),System,User graded,The user with id '29092' updated the grade with id '748719' for the user with id '29092' for the grade item with id '27184'.,web,746219,SSK4610
2020-09-07,Course: SKR3308-1: PENGATURCARAAN SELARI DAN TERAGIH (PARALLEL AND DISTRIBUTED PROGRAMMING),System,Course viewed,The user with id '13738' viewed the course with id '3024'.,web,732219,SSK4617
2020-09-07,Course: SIM4207-3: ETIKA DALAM PENGKOMPUTERAN (ETHICS IN COMPUTING),System,Course viewed,The user with id '25379' viewed the course with id '2955'.,web,063919,SKR3202
2020-09-07,Course: SSK3101-8: PENGATURCARAAN KOMPUTER II (COMPUTER PROGRAMMING II),System,Course viewed,The user with id '2071' viewed the course with id '3091'.,web,152720,SSK4610
2020-09-07,Course: SSK4617-1: AGEN KOMPUTERAN (COMPUTING AGENTS),System,Course viewed,The user with id '29087' viewed the course with id '3123'.,web,594919,SSK3003
2020-09-07,Course: SSE4300-1: PENGURUSAN PROJEK PERISIAN (SOFTWARE PROJECT MANAGEMENT),System,Question created,The user with id '1322' created a question with the id of '25927' in the category with the id '3325'.,web,4925A0,SSE4351
2020-09-07,Course: SKR4307-3: APLIKASI BERGERAK (MOBILE APPLICATIONS),System,User graded,The user with id '28938' updated the grade with id '754542' for the user with id '28938' for the grade item with id '27380'.,web,974619,SSK3101
2020-09-07,Course: SSK3101-9: PENGATURCARAAN KOMPUTER II (COMPUTER PROGRAMMING II),System,Course viewed,The user with id '12634' viewed the course with id '3092'.,web,133520,SSK4407
2020-09-07,Course: SKR4404-1: PENGKOMPUTERAN AWAN  (CLOUD COMPUTING),System,Course viewed,The user with id '30181' viewed the course with id '3033'.,web,572519,SKR3202
2020-09-07,Course: SSK4407-2: ANALITIK BISNES (BUSINESS ANALYTICS),System,Course viewed,The user with id '29087' viewed the course with id '3115'.,web,594919,SSK4610
2020-09-07,Course: SKR4404-1: PENGKOMPUTERAN AWAN  (CLOUD COMPUTING),System,Course viewed,The user with id '30181' viewed the course with id '3033'.,web,572519,SSK3313
2020-09-07,Course: SSK4407-1: ANALITIK BISNES (BUSINESS ANALYTICS),System,Course viewed,The user with id '2408' viewed the course with id '3114'.,web,893619,SSE4356
2020-09-07,Course: SSE4300-1: PENGURUSAN PROJEK PERISIAN (SOFTWARE PROJECT MANAGEMENT),System,Question updated,The user with id '1322' updated the question with the id of '25927'.,web,4925A0,SSE3151
